ID,Watershed,UZTWM,UZFWM,UZK,ZPERC,REXP,LZTWM,LZFSM,LZFPM,LZSK,LZPK,PFREE
4726,4726,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
4727,4727,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
4728,4728,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
4729,4729,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
4730,4730,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
4731,4731,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
4732,4732,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
4733,4733,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
4734,4734,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
4735,4735,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
4736,4736,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
4737,4737,34.24,29.96,0.46,70.23,2.16,125.76,17.61,92.43,0.17,0,0.16
4738,4738,34.24,29.96,0.46,70.23,2.16,125.76,17.61,92.43,0.17,0,0.16
4739,4739,34.24,29.96,0.46,70.23,2.16,125.76,17.61,92.43,0.17,0,0.16
4740,4740,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
4741,4741,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
4742,4742,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
4743,4743,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
4744,4744,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
4745,4745,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
4746,4746,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
4747,4747,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
4748,4748,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
4749,4749,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
4750,4750,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
4751,4751,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
4752,4752,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
4753,4753,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
4754,4754,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
4755,4755,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
4756,4756,34.24,29.96,0.46,70.23,2.16,125.76,17.61,92.43,0.17,0,0.16
4757,4757,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
4758,4758,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
4759,4759,34.24,29.96,0.46,70.23,2.16,125.76,17.61,92.43,0.17,0,0.16
4760,4760,34.24,29.96,0.46,70.23,2.16,125.76,17.61,92.43,0.17,0,0.16
4761,4761,34.24,29.96,0.46,70.23,2.16,125.76,17.61,92.43,0.17,0,0.16
4762,4762,34.24,29.96,0.46,70.23,2.16,125.76,17.61,92.43,0.17,0,0.16
4763,4763,34.24,29.96,0.46,70.23,2.16,125.76,17.61,92.43,0.17,0,0.16
4764,4764,34.24,29.96,0.46,70.23,2.16,125.76,17.61,92.43,0.17,0,0.16
4765,4765,34.24,29.96,0.46,70.23,2.16,125.76,17.61,92.43,0.17,0,0.16
4766,4766,34.24,29.96,0.46,70.23,2.16,125.76,17.61,92.43,0.17,0,0.16
4767,4767,34.24,29.96,0.46,70.23,2.16,125.76,17.61,92.43,0.17,0,0.16
4768,4768,34.24,29.96,0.46,70.23,2.16,125.76,17.61,92.43,0.17,0,0.16
4769,4769,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
4770,4770,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
4771,4771,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
4772,4772,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
4773,4773,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
4774,4774,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
4775,4775,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
4776,4776,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
4777,4777,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
4778,4778,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
4779,4779,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
4780,4780,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
4781,4781,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
4782,4782,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
4783,4783,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
4784,4784,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
4785,4785,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
4786,4786,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
4787,4787,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
4788,4788,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
4789,4789,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
4790,4790,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
4791,4791,34.24,29.96,0.46,70.23,2.16,125.76,17.61,92.43,0.17,0,0.16
4792,4792,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
4793,4793,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
4794,4794,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
4795,4795,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
4796,4796,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
4797,4797,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
4798,4798,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
4799,4799,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
4800,4800,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
4801,4801,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
4802,4802,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
4803,4803,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
4804,4804,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
4805,4805,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
4806,4806,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
4807,4807,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
4808,4808,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
4809,4809,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
4810,4810,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
4811,4811,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
4812,4812,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
4813,4813,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
4814,4814,34.24,29.96,0.46,70.23,2.16,125.76,17.61,92.43,0.17,0,0.16
4815,4815,34.24,29.96,0.46,70.23,2.16,125.76,17.61,92.43,0.17,0,0.16
4816,4816,34.24,29.96,0.46,70.23,2.16,125.76,17.61,92.43,0.17,0,0.16
4817,4817,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
4818,4818,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
4819,4819,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
4820,4820,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
4821,4821,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
4822,4822,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
4823,4823,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
4824,4824,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
4825,4825,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
4826,4826,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
4827,4827,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
4828,4828,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
4829,4829,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
4830,4830,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
4831,4831,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
4832,4832,34.24,29.96,0.46,70.23,2.16,125.76,17.61,92.43,0.17,0,0.16
4833,4833,34.24,29.96,0.46,70.23,2.16,125.76,17.61,92.43,0.17,0,0.16
4834,4834,34.24,29.96,0.46,70.23,2.16,125.76,17.61,92.43,0.17,0,0.16
4835,4835,34.24,29.96,0.46,70.23,2.16,125.76,17.61,92.43,0.17,0,0.16
4836,4836,34.24,29.96,0.46,70.23,2.16,125.76,17.61,92.43,0.17,0,0.16
4837,4837,34.24,29.96,0.46,70.23,2.16,125.76,17.61,92.43,0.17,0,0.16
4838,4838,34.24,29.96,0.46,70.23,2.16,125.76,17.61,92.43,0.17,0,0.16
4839,4839,34.24,29.96,0.46,70.23,2.16,125.76,17.61,92.43,0.17,0,0.16
4840,4840,34.24,29.96,0.46,70.23,2.16,125.76,17.61,92.43,0.17,0,0.16
4841,4841,34.24,29.96,0.46,70.23,2.16,125.76,17.61,92.43,0.17,0,0.16
4842,4842,34.24,29.96,0.46,70.23,2.16,125.76,17.61,92.43,0.17,0,0.16
4843,4843,34.24,29.96,0.46,70.23,2.16,125.76,17.61,92.43,0.17,0,0.16
4844,4844,34.24,29.96,0.46,70.23,2.16,125.76,17.61,92.43,0.17,0,0.16
4845,4845,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
4846,4846,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
4847,4847,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
4848,4848,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
4849,4849,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
4850,4850,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
4851,4851,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
4852,4852,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
4853,4853,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
4854,4854,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
4855,4855,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
4856,4856,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
4857,4857,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
4858,4858,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
4859,4859,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
4860,4860,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
4861,4861,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
4862,4862,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
4863,4863,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
4864,4864,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
4865,4865,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
4866,4866,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
4867,4867,34.24,29.96,0.46,70.23,2.16,125.76,17.61,92.43,0.17,0,0.16
4868,4868,34.24,29.96,0.46,70.23,2.16,125.76,17.61,92.43,0.17,0,0.16
4869,4869,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
4870,4870,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
4871,4871,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
4872,4872,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
4873,4873,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
4874,4874,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
4875,4875,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
4876,4876,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
4877,4877,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
4878,4878,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
4879,4879,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
4880,4880,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
4881,4881,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
4882,4882,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
4883,4883,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
4884,4884,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
4885,4885,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
4886,4886,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
4887,4887,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
4888,4888,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
4889,4889,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
4890,4890,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
4891,4891,34.24,29.96,0.46,70.23,2.16,125.76,17.61,92.43,0.17,0,0.16
4892,4892,34.24,29.96,0.46,70.23,2.16,125.76,17.61,92.43,0.17,0,0.16
4893,4893,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
4894,4894,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
4895,4895,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
4896,4896,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
4897,4897,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
4898,4898,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
4899,4899,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
4900,4900,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
4901,4901,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
4902,4902,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
4903,4903,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
4904,4904,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
4905,4905,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
4906,4906,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
4907,4907,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
4908,4908,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
4909,4909,34.24,29.96,0.46,70.23,2.16,125.76,17.61,92.43,0.17,0,0.16
4910,4910,34.24,29.96,0.46,70.23,2.16,125.76,17.61,92.43,0.17,0,0.16
4911,4911,34.24,29.96,0.46,70.23,2.16,125.76,17.61,92.43,0.17,0,0.16
4912,4912,34.24,29.96,0.46,70.23,2.16,125.76,17.61,92.43,0.17,0,0.16
4913,4913,34.24,29.96,0.46,70.23,2.16,125.76,17.61,92.43,0.17,0,0.16
4914,4914,34.24,29.96,0.46,70.23,2.16,125.76,17.61,92.43,0.17,0,0.16
4915,4915,34.24,29.96,0.46,70.23,2.16,125.76,17.61,92.43,0.17,0,0.16
4916,4916,34.24,29.96,0.46,70.23,2.16,125.76,17.61,92.43,0.17,0,0.16
4917,4917,34.24,29.96,0.46,70.23,2.16,125.76,17.61,92.43,0.17,0,0.16
4918,4918,34.24,29.96,0.46,70.23,2.16,125.76,17.61,92.43,0.17,0,0.16
4919,4919,34.24,29.96,0.46,70.23,2.16,125.76,17.61,92.43,0.17,0,0.16
4920,4920,34.24,29.96,0.46,70.23,2.16,125.76,17.61,92.43,0.17,0,0.16
4921,4921,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
4922,4922,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
4923,4923,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
4924,4924,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
4925,4925,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
4926,4926,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
4927,4927,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
4928,4928,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
4929,4929,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
4930,4930,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
4931,4931,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
4932,4932,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
4933,4933,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
4934,4934,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
4935,4935,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
4936,4936,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
4937,4937,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
4938,4938,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
4939,4939,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
4940,4940,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
4941,4941,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
4942,4942,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
4943,4943,34.24,29.96,0.46,70.23,2.16,125.76,17.61,92.43,0.17,0,0.16
4944,4944,34.24,29.96,0.46,70.23,2.16,125.76,17.61,92.43,0.17,0,0.16
4945,4945,34.24,29.96,0.46,70.23,2.16,125.76,17.61,92.43,0.17,0,0.16
4946,4946,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
4947,4947,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
4948,4948,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
4949,4949,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
4950,4950,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
4951,4951,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
4952,4952,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
4953,4953,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
4954,4954,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
4955,4955,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
4956,4956,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
4957,4957,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
4958,4958,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
4959,4959,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
4960,4960,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
4961,4961,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
4962,4962,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
4963,4963,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
4964,4964,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
4965,4965,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
4966,4966,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
4967,4967,34.24,29.96,0.46,70.23,2.16,125.76,17.61,92.43,0.17,0,0.16
4968,4968,34.24,29.96,0.46,70.23,2.16,125.76,17.61,92.43,0.17,0,0.16
4969,4969,34.24,29.96,0.46,70.23,2.16,125.76,17.61,92.43,0.17,0,0.16
4970,4970,34.24,29.96,0.46,70.23,2.16,125.76,17.61,92.43,0.17,0,0.16
4971,4971,34.24,29.96,0.46,70.23,2.16,125.76,17.61,92.43,0.17,0,0.16
4972,4972,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
4973,4973,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
4974,4974,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
4975,4975,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
4976,4976,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
4977,4977,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
4978,4978,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
4979,4979,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
4980,4980,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
4981,4981,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
4982,4982,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
4983,4983,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
4984,4984,34.24,29.96,0.46,70.23,2.16,125.76,17.61,92.43,0.17,0,0.16
4985,4985,34.24,29.96,0.46,70.23,2.16,125.76,17.61,92.43,0.17,0,0.16
4986,4986,34.24,29.96,0.46,70.23,2.16,125.76,17.61,92.43,0.17,0,0.16
4987,4987,34.24,29.96,0.46,70.23,2.16,125.76,17.61,92.43,0.17,0,0.16
4988,4988,34.24,29.96,0.46,70.23,2.16,125.76,17.61,92.43,0.17,0,0.16
4989,4989,34.24,29.96,0.46,70.23,2.16,125.76,17.61,92.43,0.17,0,0.16
4990,4990,34.24,29.96,0.46,70.23,2.16,125.76,17.61,92.43,0.17,0,0.16
4991,4991,34.24,29.96,0.46,70.23,2.16,125.76,17.61,92.43,0.17,0,0.16
4992,4992,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
4993,4993,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
4994,4994,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
4995,4995,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
4996,4996,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
4997,4997,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
4998,4998,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
4999,4999,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
5000,5000,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
5001,5001,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
5002,5002,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
5003,5003,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
5004,5004,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
5005,5005,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
5006,5006,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
5007,5007,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
5008,5008,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
5009,5009,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
5010,5010,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
